tstu_id,trip_id,stop_id,stop_sequence,agency_src_id,route_src_id,stop_src_id,dir_src,service_type_src,monday,tuesday,wednesday,thursday,friday,saturday,sunday,service_id,buffer
-1,KMB_281E_N,B_6101,19,2,281E,69E4C417312C10C0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_281E_N,B_6103,20,2,281E,C1E1199805BCC92D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_281E_N,B_6104,21,2,281E,EAA44CDBC231DB8C,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6105,1,2,86,9001559964CBF493,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6102,2,2,86,260B43921BAFD8CB,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6098,3,2,86,D54A59914E577E3F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6096,4,2,86,3F01C915E856B018,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6093,5,2,86,6282A73360ACEBEA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6090,6,2,86,8F78659628BA6795,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,,7,2,86,BCF85CB997B0F72F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6079,8,2,86,DC6C23E16605C5EF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6080,9,2,86,CF75BC81CDF3D411,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_873,10,2,86,E202C2F74E3A033B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_721,11,2,86,0ABE48106C953AC9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6137,12,2,86,9D3BCB233237C32C,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6143,13,2,86,9E3D2E34F849E298,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6071,14,2,86,56B7437C9A25161E,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6070,15,2,86,3ABF1C6B0195D580,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6054,16,2,86,613ED01D077362A9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_6053,17,2,86,A432A047D1B0DD62,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9166,18,2,86,29A62A8FE112766B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_1010,19,2,86,9751EE79B103C9B8,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9162,20,2,86,B123EFA9F9DDD6AB,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9184,21,2,86,E275C17540BCEF37,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9180,22,2,86,6D1087ACF14C15A9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9177,23,2,86,46ABE64DB9C82DDF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_13027,24,2,86,5974E3D924697E4C,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_4205,25,2,86,CCAC1239A80FFE6B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_4206,26,2,86,317CDFC0C1DB2ADF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_4207,27,2,86,9508A6CF0AF1E1B2,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_9237,28,2,86,B8B71BC8E2DDCA8D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_4208,29,2,86,62AB7611613EF561,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_4214,30,2,86,EEBBD352B7F16E3F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_973,31,2,86,6762DEA1B89E6354,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_86_S_wd,B_739,32,2,86,D32CCF88E6FD8621,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_87P_W_wd,B_6169,1,2,87P,E8D23F35593FD471,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_87P_W_wd,B_6168,2,2,87P,3C61E9226688CA79,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_87P_W_wd,B_6154,3,2,87P,7A550F91E3171941,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_87P_W_wd,B_6159,4,2,87P,2B7E8054D4A2CBA7,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_32_S_wd,B_9604,1,2,32,873B57DCAC177674,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9606,2,2,32,D1A1DF2BDC842EE5,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9617,3,2,32,33A7AB58611A0F6D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9600,4,2,32,523D316BCA4F3861,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9596,5,2,32,0A1DAEAFFDFF0B66,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9595,6,2,32,9FD6AAFA1318E3D9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9591,7,2,32,066AA1A504714A20,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9569,8,2,32,D2ACD052AFD5900A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9572,9,2,32,8998797A3D3E02A7,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9587,10,2,32,A91E6B3E8A9A7B34,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9580,11,2,32,3C9A7C5FE12B8BCB,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9527,12,2,32,26EB1A3C1E17889A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9528,13,2,32,C3672D8D28801773,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9532,14,2,32,9A412252B10AD2FF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9536,15,2,32,C586D7C1DBA5A4B3,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9242,16,2,32,A5250E1C9C2E5B65,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9097,17,2,32,ACA7282A66D0A29B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9099,18,2,32,408F72CA87CC73A6,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_30080,19,2,32,549013DC1C3A2A44,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_829,20,2,32,ADA4B4F4B604885B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_4102,21,2,32,18A85DD43DFA12AF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_4103,22,2,32,C4B0E899FAE72350,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_4104,23,2,32,8C7C1212A1196A1A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_725,24,2,32,996EC6B4E40A2E4A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_1317,25,2,32,5CA7841E84D52C8A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_1343,26,2,32,22138E6C8051FDBD,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_12378,27,2,32,3B8B261C1DA409BD,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_32_S_wd,B_9048,28,2,32,0FF34A5F0D731ACE,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_13010,1,2,40B,8956F5FA7B620297,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1191,2,2,40B,299184738ADD432A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1192,3,2,40B,0393E099E78BEB94,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9498,4,2,40B,6A5061ED084A2E4E,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1193,5,2,40B,6BF47953BB775A15,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1194,6,2,40B,DB0A398B6B890051,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9494,7,2,40B,7467287ACB876529,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9541,8,2,40B,952DD8539E6DAC75,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9543,9,2,40B,E3AB394138EDE467,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9546,10,2,40B,F275A85A9CF9BBC4,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9550,11,2,40B,FA343B97309B84B4,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9552,12,2,40B,E7E5E3C1F761966F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9564a,13,2,40B,647AB0AD358F10DF,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9255,14,2,40B,B4F2BAAED2470D0A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_993,15,2,40B,D198122830A4FDE3,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9165,16,2,40B,99EF4CA10B3E1F17,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9149,17,2,40B,326199D24220A42B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_9149,18,2,40B,F893C6ABC2743F64,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1355a,19,2,40B,5536C9E3A0CE1228,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1356a,20,2,40B,96A6FE5F07BDF203,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1357,21,2,40B,9DE875FD17C67097,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1358a,22,2,40B,68B207DDC9A182AB,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_8318,23,2,40B,66B78B49B8E626C9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1151,24,2,40B,6216EE509BD55B09,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1152,25,2,40B,4D3C6D74F6AE8C7D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_8219,26,2,40B,FCA3906F0282A3CE,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_4089,27,2,40B,EB177E95B39626AE,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_8223a,28,2,40B,144E9479168069DD,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1326,29,2,40B,7459D3AB11AFD6B5,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1362,30,2,40B,2E2AD8BFE00F9FAB,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1363,31,2,40B,3CB982FBC9E50AAA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_1364,32,2,40B,F49FA120DE5E6582,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_8199,33,2,40B,1EF0671DB830C59D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_13012,34,2,40B,23727783D2D3E994,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_8179,35,2,40B,EF17FDCDDF170D38,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_40B_E_wd,B_95,36,2,40B,C1E7742780E828E9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6104,1,2,82C,C31623CD04CA37F0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6102,2,2,82C,7E3C2CA5ABEC8416,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6098,3,2,82C,D54A59914E577E3F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6096,4,2,82C,3F01C915E856B018,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6093,5,2,82C,6282A73360ACEBEA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6106,6,2,82C,02CF8D1FE31E9A09,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6090,7,2,82C,FF98F738E3D0FE6B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6079,8,2,82C,24E16716BBB7F2D0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6080,9,2,82C,CF75BC81CDF3D411,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_719,10,2,82C,C6F406D78E5C515A,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6113a,11,2,82C,8ECFB7DFFC0023DA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_6236,12,2,82C,548DB838B4673D93,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_30082,13,2,82C,739A5DDE0CF1970C,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_12406,14,2,82C,34E1E68A3C2AFE81,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_12407,15,2,82C,F808AF482CCA028E,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_12408,16,2,82C,9C6800DD6E0CD683,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_82C_N_wd,B_13183,17,2,82C,6E821768CA09E8C9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_5_S_wd,B_12770,1,2,5,149838B41A465D6E,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_1413,2,2,5,CF89BD775D2ABDC9,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_1414,3,2,5,711A39D02DB2B4D8,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_1389,4,2,5,49EF17D5925C652A,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_8339,5,2,5,E41318CD5899D680,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4117,6,2,5,23362ED34834C5F0,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4118,7,2,5,87154BA98253B43D,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4119,8,2,5,7F445DD11BE9B105,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4120,9,2,5,CD1DFFC7411A44B9,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4121,10,2,5,3331EE733A2A3EBB,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4122,11,2,5,7F864B82461F638D,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4123,12,2,5,57DFE7792042405B,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4124,13,2,5,7CC8FC8889FF1596,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_808,14,2,5,DF4F6B54816F5172,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_12885,15,2,5,558599642E78BB9B,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_1310,16,2,5,BEEBDDB542A7E709,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_723,17,2,5,48184733EFE9D3E3,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_1286,18,2,5,8E8DB91C885F1230,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_5_S_wd,B_4025,19,2,5,DCFF4041D0C0ACF8,O,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_238X_S_wd,B_9664,1,2,238X,88E1C9BB0B80711F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_13055,2,2,238X,9E9CD0E1663FFA99,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9662,3,2,238X,170375F0819EB588,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9564a,4,2,238X,972145F4BB2B535F,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9223,5,2,238X,A6013462EAC8AA50,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9224,6,2,238X,DAE9E14BA67CEC80,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_741,7,2,238X,3A5C336CCB38A3FA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9229,8,2,238X,7BA304A9D0662541,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9215,9,2,238X,0F4D809AED62F6E9,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_209,10,2,238X,833DE523F16B97C3,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_211,11,2,238X,B71D38598F3C942D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_4047,12,2,238X,68D0BC0C7164F763,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_4018,13,2,238X,7BE18698D0E8FDCE,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_214,14,2,238X,8748720365CEA134,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_9010,15,2,238X,25B94D808EC232D8,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_4272,16,2,238X,E049C81469E2B3C0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_1164,17,2,238X,076E1E9D5874C41D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_10269,18,2,238X,D06E5A5B162EF1BA,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_238X_S_wd,B_1162,19,2,238X,9DE5D48948C534CC,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_12409,1,2,97,91CD1740B6AC752B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6177,2,2,97,8337F935242C5CC3,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6170,3,2,97,6BD93B827893E41E,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6168,4,2,97,3C61E9226688CA79,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6165,5,2,97,7333653B0F4B71BD,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6176,6,2,97,76E8D8C73E0B8096,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1106,7,2,97,2F163186FB995E0B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1108,8,2,97,7FD05121B0A4A750,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6151,9,2,97,763D73BAB7E2A1AE,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_6117,10,2,97,4A3D71FFAB41B756,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1100,11,2,97,A78292AA77A277A7,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_884,12,2,97,FFBEBD7068E01EA4,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_30072,13,2,97,97D1981DE7ECBCE7,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_30193,14,2,97,DF7F22DF4F8A9D11,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1007,15,2,97,7613538D58A9C452,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1008,16,2,97,336FF66D1F0AC4A0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1000,17,2,97,43C8B0C86DE8805D,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1067,18,2,97,1078119989C67B82,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1068,19,2,97,9DC52818C41A2A1B,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1069,20,2,97,544FDBB0FC074ABC,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1070,21,2,97,E86C2ACAFC72D243,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_8171,22,2,97,68799FD9ECBF50B1,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_97_S,B_1046,23,2,97,D4D418BAEAC719B0,O,1.0,1,1,1,1,1,0,0,wd,M
-1,KMB_2D_W_wd,B_7026,1,2,2D,302DF350591BF5EB,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_10244,2,2,2D,168487E2C681CB0D,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_8088,3,2,2D,3942D55ED3DE84C9,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_4006,4,2,2D,7C4E16F4A138B142,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_8090,5,2,2D,A47333D8B495F77D,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_8093,6,2,2D,01ED81CCAEB03162,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_7056,7,2,2D,0BB21609A0E86B96,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_8096,8,2,2D,2DF37AC3002CB750,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_8102,9,2,2D,18CBF1D5C8C9C449,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9146,10,2,2D,1CCCE3B2D9AB4D2A,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9135,11,2,2D,5C6ECA890BF03809,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_4225,12,2,2D,A926C2AC0071E407,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9119,13,2,2D,AE88B3CCA11ACCDC,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9202,14,2,2D,8B2FD4BDD627C211,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9198,15,2,2D,0EF525CD78152127,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9195,16,2,2D,2F8A93ADDCEF6856,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9193,17,2,2D,A86896A010757F50,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9186,18,2,2D,E21DB57F640DB6A8,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9189,19,2,2D,24F689B494BA3F6B,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_13219,20,2,2D,C7A337AC40E14E19,I,1.0,1,1,1,1,1,0,0,wd,S
-1,KMB_2D_W_wd,B_9182,21,2,2D,F8972DCAFDFD47A6,I,1.0,1,1,1,1,1,0,0,wd,S
